ranker,pick_overall,team_id,player,college_name,seasons,g,mp,pts,trb,ast,fg_pct,fg3_pct,ft_pct,mp_per_g,pts_per_g,trb_per_g,ast_per_g,ws,ws_per_48,bpm,vorp
3,1,CIN,Bob Boozer,Kansas State University,11,874,25549,12964,7119,1237,.462,,.761,29.2,14.8,8.1,1.4,64.2,.121,,
4,2,DET,Bailey Howell,Mississippi State University,12,950,30627,17770,9383,1853,.480,,.762,32.2,18.7,9.9,2.0,114.8,.180,,
5,3,MNL,Tom Hawkins,University of Notre Dame,10,764,18465,6672,4607,871,.447,,.570,24.2,8.7,6.0,1.1,24.1,.063,,
6,4,SYR,Dick Barnett,Tennessee State University,14,971,28937,15358,2812,2729,.456,,.761,29.8,15.8,2.9,2.8,68.7,.114,-8.2,-0.1
7,5,NYK,Johnny Green,Michigan State University,14,1057,24624,12281,9083,1449,.493,,.553,23.3,11.6,8.6,1.4,58.0,.113,,
8,6,BOS,John Richter,North Carolina State University,1,66,808,285,312,27,.340,,.504,12.2,4.3,4.7,0.4,0.4,.026,,
9,7,DET,Tom Robitaille,Rice University,,,,,,,,,,,,,,,,,
10,8,DET,Don Goldstein,University of Louisville,,,,,,,,,,,,,,,,,
11,9,PHW,Joe Ruklick,Northwestern University,3,114,909,398,286,48,.366,,.613,8.0,3.5,2.5,0.4,0.0,-.001,,
12,10,MNL,Rudy LaRusso,Dartmouth College,10,736,24487,11507,6936,1556,.431,,.767,33.3,15.6,9.4,2.1,61.4,.120,,
13,11,SYR,Gene Tormholen,University of Tennessee,6,271,3223,1191,1122,257,.411,,.579,11.9,4.4,4.1,0.9,2.3,.034,,
14,12,STL,Alan Seiden,St. John's University,,,,,,,,,,,,,,,,,
15,13,STL,Cal Ramsey,New York University,2,13,222,103,73,12,.383,,.568,17.1,7.9,5.6,0.9,0.1,.013,,
16,14,BOS,Gene Guarilia,George Washington University,4,129,1082,413,294,36,.376,,.611,8.4,3.2,2.3,0.3,1.2,.055,,
17,15,CIN,Mike Mendenhall,University of Cincinnati,,,,,,,,,,,,,,,,,
18,16,DET,Gary Alcorn,"California State University, Fresno",2,78,844,261,329,24,.293,,.598,10.8,3.3,4.2,0.3,-1.3,-.072,,
19,17,PHW,Jim Hickaday,University of Memphis,,,,,,,,,,,,,,,,,
20,18,MNL,Bobby Smith,West Virginia University,2,13,137,37,33,14,.236,,.688,10.5,2.8,2.5,1.1,-0.3,-.097,,
21,19,SYR,Jon Cincebox,Syracuse University,,,,,,,,,,,,,,,,,
22,20,NYK,Bob Anderegg,Michigan State University,1,33,373,133,69,29,.385,,.548,11.3,4.0,2.1,0.9,0.0,.002,,
23,21,STL,Hank Stein,Xavier University,,,,,,,,,,,,,,,,,
24,22,BOS,Ralph Croswaite,Western Kentucky University,,,,,,,,,,,,,,,,,
25,23,CIN,Leo Byrd,Marshall University,,,,,,,,,,,,,,,,,
26,24,DET,George Lee,University of Michigan,7,297,5158,2229,1235,258,.379,,.734,17.4,7.5,4.2,0.9,6.6,.061,,
27,25,PHW,Ron Stevenson,Texas Christian University,,,,,,,,,,,,,,,,,
28,26,MNL,Wilson Eison,Purdue University,,,,,,,,,,,,,,,,,
29,27,SYR,Paul Neumann,Stanford University,6,451,11003,4989,1318,1453,.442,,.799,24.4,11.1,2.9,3.2,28.3,.124,,
30,28,NYK,Johnny Cox,University of Kentucky,1,73,1685,573,280,142,.421,,.704,23.1,7.8,3.8,1.9,0.5,.015,,
31,29,STL,Lee Harman,Oregon State University,,,,,,,,,,,,,,,,,
32,30,BOS,Ed Kazakavich,University of Scranton,,,,,,,,,,,,,,,,,
33,31,CIN,Harry Kirchner,Texas Christian University,,,,,,,,,,,,,,,,,
34,32,DET,Tony Windis,University of Wyoming,1,9,193,36,47,32,.267,,.667,21.4,4.0,5.2,3.6,-0.2,-.057,,
35,33,PHW,Bill Telasky,George Washington University,,,,,,,,,,,,,,,,,
36,34,MNL,Bobby Joe Mason,Bradley University,,,,,,,,,,,,,,,,,
37,35,SYR,Roger Taylor,University of Illinois at Urbana-Champaign,,,,,,,,,,,,,,,,,
38,36,NYK,Herb Busch,University of Virginia,,,,,,,,,,,,,,,,,
39,37,STL,Nick Mantis,Northwestern University,2,52,755,236,91,92,.367,,.549,14.5,4.5,1.8,1.8,-0.8,-.049,,
40,38,BOS,Don Lange,College of William & Mary,,,,,,,,,,,,,,,,,
41,39,CIN,Don Hennon,University of Pittsburgh,,,,,,,,,,,,,,,,,
42,40,DET,Lou Jordan,Cornell University,,,,,,,,,,,,,,,,,
43,41,PHW,Joe Spratt,Saint Joseph's University,,,,,,,,,,,,,,,,,
44,42,MNL,Jim Henry,Vanderbilt University,,,,,,,,,,,,,,,,,
45,43,SYR,Bob Dalton,University of California,,,,,,,,,,,,,,,,,
46,44,NYK,Bucky McDonald,George Washington University,,,,,,,,,,,,,,,,,
47,45,STL,Mike Moran,Marquette University,,,,,,,,,,,,,,,,,
48,46,BOS,Bob Cumings,Boston University,,,,,,,,,,,,,,,,,
49,47,CIN,Dale Moore,Eastern Kentucky University,,,,,,,,,,,,,,,,,
50,48,DET,Doug Smart,University of Washington,,,,,,,,,,,,,,,,,
51,49,PHW,Joe Ryan,Villanova University,,,,,,,,,,,,,,,,,
52,50,MNL,Charley Grote,Georgetown College,,,,,,,,,,,,,,,,,
53,51,SYR,Darnell Haney,Utah State University,,,,,,,,,,,,,,,,,
54,52,NYK,Russ Robinson,Missouri State University,,,,,,,,,,,,,,,,,
55,53,STL,Orby Arnold,University of Memphis,,,,,,,,,,,,,,,,,
56,54,CIN,Don Matuszak,Kansas State University,,,,,,,,,,,,,,,,,
57,55,DET,Chuck Curtis,Pacific Lutheran University,,,,,,,,,,,,,,,,,
58,56,PHW,Dave Gunther,University of Iowa,1,1,5,2,3,3,.500,,,5.0,2.0,3.0,3.0,0.0,.204,,
59,57,MNL,Leon Hill,Texas Tech University,,,,,,,,,,,,,,,,,
60,58,NYK,Walt Torrence,"University of California, Los Angeles",,,,,,,,,,,,,,,,,
61,59,STL,Willie Merriwether,Purdue University,,,,,,,,,,,,,,,,,
62,60,CIN,Joe Billy McDade,Bradley University,,,,,,,,,,,,,,,,,
63,61,DET,Doyle Edmiston,Hardin-Simmons University,,,,,,,,,,,,,,,,,
64,62,PHW,Carl Belz,Princeton University,,,,,,,,,,,,,,,,,
65,63,MNL,Jim Mudd,University of North Texas,,,,,,,,,,,,,,,,,
66,64,NYK,Jerry Shipp,Southeastern Oklahoma State University,,,,,,,,,,,,,,,,,
67,65,STL,Lou Pucillo,North Carolina State University,,,,,,,,,,,,,,,,,
68,66,CIN,Joe Viviano,Xavier University,,,,,,,,,,,,,,,,,
69,67,DET,Bruno Boin,University of Washington,,,,,,,,,,,,,,,,,
70,68,PHW,Tony Sellari,Lenoir-Rhyne College,,,,,,,,,,,,,,,,,
71,69,MNL,Roger Johnson,University of Minnesota,,,,,,,,,,,,,,,,,
72,70,NYK,Paul Wilcox,Davis & Elkins College,,,,,,,,,,,,,,,,,
73,71,STL,Ron Loneski,University of Kansas,,,,,,,,,,,,,,,,,
74,72,CIN,Charley Brown,Seattle University,,,,,,,,,,,,,,,,,
75,73,DET,M.C. Burton,University of Michigan,,,,,,,,,,,,,,,,,
76,74,PHW,Phil Warren,Northwestern University,,,,,,,,,,,,,,,,,
77,75,MNL,Jack Evans,Lake Superior State University,,,,,,,,,,,,,,,,,
78,76,NYK,Paul Benes,Hope College,,,,,,,,,,,,,,,,,
79,77,STL,John Barnhill,Tennessee State University,7,426,10054,3648,1193,1205,.416,,.651,23.6,8.6,2.8,2.8,10.4,.050,,
80,78,CIN,Roger Wendel,University of Tulsa,,,,,,,,,,,,,,,,,
81,79,MNL,Vern Baggenstoss,St. Cloud State University,,,,,,,,,,,,,,,,,
82,80,NYK,Ed Blair,Western Michigan University,,,,,,,,,,,,,,,,,
83,81,MNL,Dwayne Smith,Gustavus Adolphus,,,,,,,,,,,,,,,,,
84,82,NYK,John Nicoll,Brigham Young University,,,,,,,,,,,,,,,,,
85,83,NYK,Jack Israel,Missouri State University,,,,,,,,,,,,,,,,,
